127.0.0.1 - - [15/Feb/2019:08:41:22 +0000] "GET /2019/02/15/hello-world/ HTTP/1.0" 200 17638 "http://big-brother.local/2019/02/15/hello-world/" "WordPress/5.0.3; http://big-brother.local"
127.0.0.1 - - [15/Feb/2019:08:41:24 +0000] "POST /wp-cron.php?doing_wp_cron=1550220083.8518519401550292968750 HTTP/1.0" 499 0 "http://big-brother.local/wp-cron.php?doing_wp_cron=1550220083.8518519401550292968750" "WordPress/5.0.3; http://big-brother.local"
127.0.0.1 - - [15/Feb/2019:08:45:12 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0.3 HTTP/1.0" 200 201412 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:13 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1096 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:14 +0000] "POST /wp-cron.php?doing_wp_cron=1550220313.2195560932159423828125 HTTP/1.0" 200 0 "http://big-brother.local/wp-cron.php?doing_wp_cron=1550220313.2195560932159423828125" "WordPress/5.0.3; http://big-brother.local"
127.0.0.1 - - [15/Feb/2019:08:45:14 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:14 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=850d0450af&1550220314679 HTTP/1.0" 200 1114 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:14 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=850d0450af&1550220315730 HTTP/1.0" 200 572 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:14 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=850d0450af&1550220315858 HTTP/1.0" 200 1 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:16 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 962 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:24 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 35501 "http://big-brother.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:24 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=5.0.3 HTTP/1.0" 200 109068 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:24 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.0.3 HTTP/1.0" 200 337383 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:24 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter&ver=5.0.3 HTTP/1.0" 200 102774 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:29 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 74179 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:29 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util,wp-a11y,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 102774 "http://big-brother.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:36 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/plugin-install.php?s=gutenber&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 499 0 "http://big-brother.local/wp-admin/plugin-install.php?s=gutenber&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:37 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/plugin-install.php?s=gutenberg&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 86139 "http://big-brother.local/wp-admin/plugin-install.php?s=gutenberg&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:45:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 254 "http://big-brother.local/wp-admin/plugin-install.php?s=gutenberg&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:12 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 38686 "http://big-brother.local/wp-admin/plugin-install.php?s=gutenberg&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:12 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:15 +0000] "GET /wp-admin/plugins.php?action=activate&plugin=disable-gutenberg%2Fdisable-gutenberg.php&plugin_status=all&paged=1&s&_wpnonce=821d5b7516 HTTP/1.0" 499 0 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:15 +0000] "GET /wp-admin/plugins.php?action=activate&plugin=disable-gutenberg%2Fdisable-gutenberg.php&plugin_status=all&paged=1&s&_wpnonce=821d5b7516 HTTP/1.0" 302 0 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:15 +0000] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 39476 "http://big-brother.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:28 +0000] "GET / HTTP/1.0" 200 18183 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:29 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:33 +0000] "GET / HTTP/1.0" 200 18183 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:46:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:47:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:48:48 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:49:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:50:11 +0000] "GET / HTTP/1.0" 200 18183 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:50:11 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:50:49 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:52:51 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:54:52 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:56:53 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:08:58:54 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:42 +0000] "GET /wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F HTTP/1.0" 200 311071 "http://big-brother.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:42 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=5.0.3 HTTP/1.0" 200 26515 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:43 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,media-views,code-editor,wp-color-picker&ver=5.0.3 HTTP/1.0" 200 444777 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:43 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortcode,utils,me&load%5B%5D=dia-models,moxiejs,plupload,wp-plupload&ver=5.0.3 HTTP/1.0" 200 388179 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:43 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?ver=4800-20180716 HTTP/1.0" 200 355036 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:45 +0000] "GET /?customize_changeset_uuid=733c83a9-0563-416f-bf6b-2954947cea31&customize_theme=twentynineteen&customize_messenger_channel=preview-0 HTTP/1.0" 200 37975 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:46 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:47 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44242 "http://big-brother.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:47 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,thickbox,underscore,backbone,wp-util,wp-backbone,wp-a11y,customize-base,theme,updates,svg-painter&ver=5.0.3 HTTP/1.0" 200 157349 "http://big-brother.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:48 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:57 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=twentyseventeen&_wpnonce=6916256633 HTTP/1.0" 302 0 "http://big-brother.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:58 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 44784 "http://big-brother.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:02:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:03:06 +0000] "GET /wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F HTTP/1.0" 200 342147 "http://big-brother.local/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:03:06 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,wp-color-picker,media-views,code-editor&ver=5.0.3 HTTP/1.0" 200 444777 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:03:08 +0000] "GET /?customize_changeset_uuid=472f3f21-288e-4d69-b511-833459b21f65&customize_theme=twentyseventeen&customize_messenger_channel=preview-0 HTTP/1.0" 200 115301 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:03:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://big-brother.local/wp-admin/customize.php?url=http%3A%2F%2Fbig-brother.local%2F" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [15/Feb/2019:09:03:59 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://big-brother.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
